DateTime,StageFW,InundationFW,StageISt,InundationISt,Overtopping
12/31/2010 00:00:00,33.87,Inundated,20.35,Inundated,TRUE
01/01/2011 00:00:00,33.79,Inundated,20.46,Inundated,TRUE
01/02/2011 00:00:00,33.27,Inundated,20.22,Inundated,TRUE
01/03/2011 00:00:00,32.75,Inundated,19.78,Inundated,TRUE
01/04/2011 00:00:00,31.93,Not Inundated,18.7,Inundated,TRUE
01/05/2011 00:00:00,30.71,Not Inundated,17.33,Inundated,TRUE
01/06/2011 00:00:00,29.29,Not Inundated,15.69,Not Inundated,FALSE
01/07/2011 00:00:00,27.97,Not Inundated,14.19,Not Inundated,FALSE
01/08/2011 00:00:00,26.76,Not Inundated,12.88,Not Inundated,FALSE
01/09/2011 00:00:00,25.87,Not Inundated,11.92,Not Inundated,FALSE
01/10/2011 00:00:00,25.23,Not Inundated,11.16,Not Inundated,FALSE
01/11/2011 00:00:00,24.52,Not Inundated,10.53,Not Inundated,FALSE
01/12/2011 00:00:00,23.72,Not Inundated,9.82,Not Inundated,FALSE
01/13/2011 00:00:00,23.13,Not Inundated,9.21,Not Inundated,FALSE
01/14/2011 00:00:00,22.69,Not Inundated,8.8,Not Inundated,FALSE
01/15/2011 00:00:00,22.95,Not Inundated,8.69,Not Inundated,FALSE
01/16/2011 00:00:00,23.24,Not Inundated,8.91,Not Inundated,FALSE
01/17/2011 00:00:00,22.74,Not Inundated,8.79,Not Inundated,FALSE
01/18/2011 00:00:00,22.29,Not Inundated,8.55,Not Inundated,FALSE
01/19/2011 00:00:00,22.18,Not Inundated,8.47,Not Inundated,FALSE
01/20/2011 00:00:00,22.04,Not Inundated,8.24,Not Inundated,FALSE
01/21/2011 00:00:00,21.64,Not Inundated,7.88,Not Inundated,FALSE
01/22/2011 00:00:00,21.25,Not Inundated,7.75,Not Inundated,FALSE
01/23/2011 00:00:00,20.99,Not Inundated,7.59,Not Inundated,FALSE
01/24/2011 00:00:00,20.71,Not Inundated,7.38,Not Inundated,FALSE
01/25/2011 00:00:00,20.36,Not Inundated,7.2,Not Inundated,FALSE
01/26/2011 00:00:00,20,Not Inundated,6.98,Not Inundated,FALSE
01/27/2011 00:00:00,19.61,Not Inundated,6.73,Not Inundated,FALSE
01/28/2011 00:00:00,19.31,Not Inundated,6.6,Not Inundated,FALSE
01/29/2011 00:00:00,19.11,Not Inundated,6.53,Not Inundated,FALSE
01/30/2011 00:00:00,19.07,Not Inundated,6.7,Not Inundated,FALSE
01/31/2011 00:00:00,19.08,Not Inundated,6.66,Not Inundated,FALSE
02/01/2011 00:00:00,19,Not Inundated,6.52,Not Inundated,FALSE
02/02/2011 00:00:00,18.97,Not Inundated,6.39,Not Inundated,FALSE
02/03/2011 00:00:00,18.95,Not Inundated,6.34,Not Inundated,FALSE
02/04/2011 00:00:00,18.77,Not Inundated,6.14,Not Inundated,FALSE
02/05/2011 00:00:00,18.51,Not Inundated,5.91,Not Inundated,FALSE
02/06/2011 00:00:00,18.3,Not Inundated,5.7,Not Inundated,FALSE
02/07/2011 00:00:00,17.99,Not Inundated,5.49,Not Inundated,FALSE
02/08/2011 00:00:00,17.9,Not Inundated,5.29,Not Inundated,FALSE
02/09/2011 00:00:00,17.87,Not Inundated,5.32,Not Inundated,FALSE
02/10/2011 00:00:00,17.88,Not Inundated,5.45,Not Inundated,FALSE
02/11/2011 00:00:00,17.72,Not Inundated,5.38,Not Inundated,FALSE
02/12/2011 00:00:00,17.53,Not Inundated,5.25,Not Inundated,FALSE
02/13/2011 00:00:00,17.38,Not Inundated,5.27,Not Inundated,FALSE
02/14/2011 00:00:00,17.3,Not Inundated,5.57,Not Inundated,FALSE
02/15/2011 00:00:00,17.25,Not Inundated,5.57,Not Inundated,FALSE
02/16/2011 00:00:00,17.31,Not Inundated,6.04,Not Inundated,FALSE
02/17/2011 00:00:00,19.86,Not Inundated,6.87,Not Inundated,FALSE
02/18/2011 00:00:00,23.19,Not Inundated,9.03,Not Inundated,FALSE
02/19/2011 00:00:00,25.46,Not Inundated,10.74,Not Inundated,FALSE
02/20/2011 00:00:00,26.96,Not Inundated,11.91,Not Inundated,FALSE
02/21/2011 00:00:00,26.24,Not Inundated,11.55,Not Inundated,FALSE
02/22/2011 00:00:00,24.51,Not Inundated,10.5,Not Inundated,FALSE
02/23/2011 00:00:00,22.85,Not Inundated,9.35,Not Inundated,FALSE
02/24/2011 00:00:00,21.42,Not Inundated,8.34,Not Inundated,FALSE
02/25/2011 00:00:00,21.25,Not Inundated,8.67,Not Inundated,FALSE
02/26/2011 00:00:00,24.63,Not Inundated,10.8,Not Inundated,FALSE
02/27/2011 00:00:00,25.48,Not Inundated,11.39,Not Inundated,FALSE
02/28/2011 00:00:00,24.16,Not Inundated,10.45,Not Inundated,FALSE
03/01/2011 00:00:00,22.56,Not Inundated,9.26,Not Inundated,FALSE
03/02/2011 00:00:00,21.25,Not Inundated,9.46,Not Inundated,FALSE
03/03/2011 00:00:00,21.04,Not Inundated,9.39,Not Inundated,FALSE
03/04/2011 00:00:00,22.49,Not Inundated,9.64,Not Inundated,FALSE
03/05/2011 00:00:00,23.53,Not Inundated,10.21,Not Inundated,FALSE
03/06/2011 00:00:00,22.93,Not Inundated,10.16,Not Inundated,FALSE
03/07/2011 00:00:00,23.1,Not Inundated,10.35,Not Inundated,FALSE
03/08/2011 00:00:00,25.39,Not Inundated,11.29,Not Inundated,FALSE
03/09/2011 00:00:00,25.6,Not Inundated,11.77,Not Inundated,FALSE
03/10/2011 00:00:00,24.3,Not Inundated,11.11,Not Inundated,FALSE
03/11/2011 00:00:00,23.29,Not Inundated,10.33,Not Inundated,FALSE
03/12/2011 00:00:00,22.66,Not Inundated,9.99,Not Inundated,FALSE
03/13/2011 00:00:00,22.28,Not Inundated,10.01,Not Inundated,FALSE
03/14/2011 00:00:00,22.06,Not Inundated,10.35,Not Inundated,FALSE
03/15/2011 00:00:00,23.21,Not Inundated,12.55,Not Inundated,FALSE
03/16/2011 00:00:00,28.18,Not Inundated,17.23,Inundated,TRUE
03/17/2011 00:00:00,33.31,Inundated,22.12,Inundated,TRUE
03/18/2011 00:00:00,34.9,Inundated,23.9,Inundated,TRUE
03/19/2011 00:00:00,35.29,Inundated,24.61,Inundated,TRUE
03/20/2011 00:00:00,35.72,Inundated,24.9,Inundated,TRUE
03/21/2011 00:00:00,36.07,Inundated,25.18,Inundated,TRUE
03/22/2011 00:00:00,36.23,Inundated,24.97,Inundated,TRUE
03/23/2011 00:00:00,36.26,Inundated,24.55,Inundated,TRUE
03/24/2011 00:00:00,36.29,Inundated,24.87,Inundated,TRUE
03/25/2011 00:00:00,36.56,Inundated,25.44,Inundated,TRUE
03/26/2011 00:00:00,36.66,Inundated,25.3,Inundated,TRUE
03/27/2011 00:00:00,36.54,Inundated,25.09,Inundated,TRUE
03/28/2011 00:00:00,36.27,Inundated,24.57,Inundated,TRUE
03/29/2011 00:00:00,36.03,Inundated,23.76,Inundated,TRUE
03/30/2011 00:00:00,35.85,Inundated,22.98,Inundated,TRUE
03/31/2011 00:00:00,35.65,Inundated,22.28,Inundated,TRUE
04/01/2011 00:00:00,35.5,Inundated,21.92,Inundated,TRUE
04/02/2011 00:00:00,35.44,Inundated,21.82,Inundated,TRUE
04/03/2011 00:00:00,35.37,Inundated,21.75,Inundated,TRUE
04/04/2011 00:00:00,35.35,Inundated,21.68,Inundated,TRUE
04/05/2011 00:00:00,35.21,Inundated,21.56,Inundated,TRUE
04/06/2011 00:00:00,35,Inundated,21.3,Inundated,TRUE
04/07/2011 00:00:00,34.83,Inundated,21.07,Inundated,TRUE
04/08/2011 00:00:00,34.61,Inundated,20.84,Inundated,TRUE
04/09/2011 00:00:00,34.25,Inundated,20.46,Inundated,TRUE
04/10/2011 00:00:00,33.38,Inundated,19.73,Inundated,TRUE
04/11/2011 00:00:00,32.28,Inundated,18.76,Inundated,TRUE
04/12/2011 00:00:00,31.08,Not Inundated,17.69,Inundated,TRUE
04/13/2011 00:00:00,29.58,Not Inundated,16.48,Not Inundated,FALSE
04/14/2011 00:00:00,28.16,Not Inundated,15.23,Not Inundated,FALSE
04/15/2011 00:00:00,27.19,Not Inundated,14.29,Not Inundated,FALSE
04/16/2011 00:00:00,26.14,Not Inundated,13.44,Not Inundated,FALSE
04/17/2011 00:00:00,25.31,Not Inundated,12.73,Not Inundated,FALSE
04/18/2011 00:00:00,24.56,Not Inundated,12.13,Not Inundated,FALSE
04/19/2011 00:00:00,24.58,Not Inundated,11.88,Not Inundated,FALSE
04/20/2011 00:00:00,25.22,Not Inundated,12.26,Not Inundated,FALSE
04/21/2011 00:00:00,25.76,Not Inundated,12.71,Not Inundated,FALSE
04/22/2011 00:00:00,26.95,Not Inundated,13.59,Not Inundated,FALSE
04/23/2011 00:00:00,28.06,Not Inundated,14.63,Not Inundated,FALSE
04/24/2011 00:00:00,27.61,Not Inundated,14.67,Not Inundated,FALSE
04/25/2011 00:00:00,26.86,Not Inundated,14.07,Not Inundated,FALSE
04/26/2011 00:00:00,26.78,Not Inundated,13.82,Not Inundated,FALSE
04/27/2011 00:00:00,26.76,Not Inundated,13.68,Not Inundated,FALSE
04/28/2011 00:00:00,26.37,Not Inundated,13.38,Not Inundated,FALSE
04/29/2011 00:00:00,25.36,Not Inundated,12.69,Not Inundated,FALSE
04/30/2011 00:00:00,24.54,Not Inundated,11.93,Not Inundated,FALSE
05/01/2011 00:00:00,23.65,Not Inundated,11.24,Not Inundated,FALSE
05/02/2011 00:00:00,23.09,Not Inundated,10.82,Not Inundated,FALSE
05/03/2011 00:00:00,22.59,Not Inundated,10.51,Not Inundated,FALSE
05/04/2011 00:00:00,22.17,Not Inundated,10.18,Not Inundated,FALSE
05/05/2011 00:00:00,22.1,Not Inundated,10.16,Not Inundated,FALSE
05/06/2011 00:00:00,22.24,Not Inundated,10.34,Not Inundated,FALSE
05/07/2011 00:00:00,22.51,Not Inundated,10.43,Not Inundated,FALSE
05/08/2011 00:00:00,22.79,Not Inundated,10.59,Not Inundated,FALSE
05/09/2011 00:00:00,22.93,Not Inundated,10.59,Not Inundated,FALSE
05/10/2011 00:00:00,22.96,Not Inundated,10.56,Not Inundated,FALSE
05/11/2011 00:00:00,22.74,Not Inundated,10.49,Not Inundated,FALSE
05/12/2011 00:00:00,22.44,Not Inundated,10.29,Not Inundated,FALSE
05/13/2011 00:00:00,22.35,Not Inundated,10.16,Not Inundated,FALSE
05/14/2011 00:00:00,22.18,Not Inundated,10.21,Not Inundated,FALSE
05/15/2011 00:00:00,22.28,Not Inundated,10.39,Not Inundated,FALSE
05/16/2011 00:00:00,22.53,Not Inundated,10.56,Not Inundated,FALSE
05/17/2011 00:00:00,22.85,Not Inundated,10.83,Not Inundated,FALSE
05/18/2011 00:00:00,23.39,Not Inundated,11.25,Not Inundated,FALSE
05/19/2011 00:00:00,24.75,Not Inundated,11.74,Not Inundated,FALSE
05/20/2011 00:00:00,25.49,Not Inundated,12.23,Not Inundated,FALSE
05/21/2011 00:00:00,25.18,Not Inundated,12.16,Not Inundated,FALSE
05/22/2011 00:00:00,24.74,Not Inundated,11.83,Not Inundated,FALSE
05/23/2011 00:00:00,24.39,Not Inundated,11.5,Not Inundated,FALSE
05/24/2011 00:00:00,23.92,Not Inundated,11.13,Not Inundated,FALSE
05/25/2011 00:00:00,23.49,Not Inundated,10.63,Not Inundated,FALSE
05/26/2011 00:00:00,23.65,Not Inundated,10.29,Not Inundated,FALSE
05/27/2011 00:00:00,24.05,Not Inundated,10.28,Not Inundated,FALSE
05/28/2011 00:00:00,24.14,Not Inundated,10.32,Not Inundated,FALSE
05/29/2011 00:00:00,24.2,Not Inundated,10.41,Not Inundated,FALSE
05/30/2011 00:00:00,24.28,Not Inundated,10.46,Not Inundated,FALSE
05/31/2011 00:00:00,24.26,Not Inundated,10.47,Not Inundated,FALSE
06/01/2011 00:00:00,24.11,Not Inundated,10.48,Not Inundated,FALSE
06/02/2011 00:00:00,23.97,Not Inundated,10.48,Not Inundated,FALSE
06/03/2011 00:00:00,24.29,Not Inundated,10.99,Not Inundated,FALSE
06/04/2011 00:00:00,24.53,Not Inundated,11.22,Not Inundated,FALSE
06/05/2011 00:00:00,24.91,Not Inundated,11.5,Not Inundated,FALSE
06/06/2011 00:00:00,26.23,Not Inundated,12.01,Not Inundated,FALSE
06/07/2011 00:00:00,28.08,Not Inundated,13.22,Not Inundated,FALSE
06/08/2011 00:00:00,29.03,Not Inundated,14.47,Not Inundated,FALSE
06/09/2011 00:00:00,29.27,Not Inundated,14.93,Not Inundated,FALSE
06/10/2011 00:00:00,28.95,Not Inundated,15.18,Not Inundated,FALSE
06/11/2011 00:00:00,28.02,Not Inundated,15.07,Not Inundated,FALSE
06/12/2011 00:00:00,27.14,Not Inundated,14.59,Not Inundated,FALSE
06/13/2011 00:00:00,26.18,Not Inundated,13.94,Not Inundated,FALSE
06/14/2011 00:00:00,25.37,Not Inundated,13.27,Not Inundated,FALSE
06/15/2011 00:00:00,25.19,Not Inundated,13.05,Not Inundated,FALSE
06/16/2011 00:00:00,25.42,Not Inundated,13.54,Not Inundated,FALSE
06/17/2011 00:00:00,25.41,Not Inundated,13.84,Not Inundated,FALSE
06/18/2011 00:00:00,25.06,Not Inundated,13.69,Not Inundated,FALSE
06/19/2011 00:00:00,24.53,Not Inundated,13.2,Not Inundated,FALSE
06/20/2011 00:00:00,24.16,Not Inundated,12.92,Not Inundated,FALSE
06/21/2011 00:00:00,23.77,Not Inundated,12.92,Not Inundated,FALSE
06/22/2011 00:00:00,23.16,Not Inundated,12.39,Not Inundated,FALSE
06/23/2011 00:00:00,22.54,Not Inundated,11.77,Not Inundated,FALSE
06/24/2011 00:00:00,22.18,Not Inundated,10.66,Not Inundated,FALSE
06/25/2011 00:00:00,22.1,Not Inundated,9.97,Not Inundated,FALSE
06/26/2011 00:00:00,22.35,Not Inundated,10.25,Not Inundated,FALSE
06/27/2011 00:00:00,22.62,Not Inundated,10.52,Not Inundated,FALSE
06/28/2011 00:00:00,22.63,Not Inundated,10.7,Not Inundated,FALSE
06/29/2011 00:00:00,23.2,Not Inundated,11.79,Not Inundated,FALSE
06/30/2011 00:00:00,24.1,Not Inundated,12.3,Not Inundated,FALSE
07/01/2011 00:00:00,24.28,Not Inundated,12.23,Not Inundated,FALSE
07/02/2011 00:00:00,23.64,Not Inundated,10.74,Not Inundated,FALSE
07/03/2011 00:00:00,22.99,Not Inundated,10.07,Not Inundated,FALSE
07/04/2011 00:00:00,22.44,Not Inundated,9.63,Not Inundated,FALSE
07/05/2011 00:00:00,21.98,Not Inundated,9.74,Not Inundated,FALSE
07/06/2011 00:00:00,21.38,Not Inundated,9.41,Not Inundated,FALSE
07/07/2011 00:00:00,20.75,Not Inundated,8.61,Not Inundated,FALSE
07/08/2011 00:00:00,20.18,Not Inundated,7.91,Not Inundated,FALSE
07/09/2011 00:00:00,19.58,Not Inundated,7.37,Not Inundated,FALSE
07/10/2011 00:00:00,19.25,Not Inundated,7.22,Not Inundated,FALSE
07/11/2011 00:00:00,18.48,Not Inundated,6.67,Not Inundated,FALSE
07/12/2011 00:00:00,17.85,Not Inundated,6.38,Not Inundated,FALSE
07/13/2011 00:00:00,17.58,Not Inundated,6.23,Not Inundated,FALSE
07/14/2011 00:00:00,17.51,Not Inundated,5.97,Not Inundated,FALSE
07/15/2011 00:00:00,17.43,Not Inundated,5.89,Not Inundated,FALSE
07/16/2011 00:00:00,17.47,Not Inundated,5.9,Not Inundated,FALSE
07/17/2011 00:00:00,17.5,Not Inundated,5.78,Not Inundated,FALSE
07/18/2011 00:00:00,17.54,Not Inundated,5.71,Not Inundated,FALSE
07/19/2011 00:00:00,17.58,Not Inundated,5.57,Not Inundated,FALSE
07/20/2011 00:00:00,17.55,Not Inundated,5.33,Not Inundated,FALSE
07/21/2011 00:00:00,17.44,Not Inundated,5.25,Not Inundated,FALSE
07/22/2011 00:00:00,17.32,Not Inundated,5.29,Not Inundated,FALSE
07/23/2011 00:00:00,17.17,Not Inundated,5.31,Not Inundated,FALSE
07/24/2011 00:00:00,17.09,Not Inundated,5.4,Not Inundated,FALSE
07/25/2011 00:00:00,17.06,Not Inundated,5.34,Not Inundated,FALSE
07/26/2011 00:00:00,17.06,Not Inundated,5.29,Not Inundated,FALSE
07/27/2011 00:00:00,17.03,Not Inundated,5.33,Not Inundated,FALSE
07/28/2011 00:00:00,17,Not Inundated,5.4,Not Inundated,FALSE
07/29/2011 00:00:00,16.95,Not Inundated,5.47,Not Inundated,FALSE
07/30/2011 00:00:00,16.89,Not Inundated,5.51,Not Inundated,FALSE
07/31/2011 00:00:00,16.89,Not Inundated,5.45,Not Inundated,FALSE
08/01/2011 00:00:00,16.93,Not Inundated,5.38,Not Inundated,FALSE
08/02/2011 00:00:00,16.99,Not Inundated,5.24,Not Inundated,FALSE
08/03/2011 00:00:00,17.03,Not Inundated,5.24,Not Inundated,FALSE
08/04/2011 00:00:00,17.03,Not Inundated,5.16,Not Inundated,FALSE
08/05/2011 00:00:00,17.03,Not Inundated,5,Not Inundated,FALSE
08/06/2011 00:00:00,17.03,Not Inundated,5.08,Not Inundated,FALSE
08/07/2011 00:00:00,17.08,Not Inundated,5.24,Not Inundated,FALSE
08/08/2011 00:00:00,17.14,Not Inundated,5.35,Not Inundated,FALSE
08/09/2011 00:00:00,17.2,Not Inundated,5.19,Not Inundated,FALSE
08/10/2011 00:00:00,17.2,Not Inundated,5.08,Not Inundated,FALSE
08/11/2011 00:00:00,17.2,Not Inundated,5.21,Not Inundated,FALSE
08/12/2011 00:00:00,17.2,Not Inundated,5.34,Not Inundated,FALSE
08/13/2011 00:00:00,17.18,Not Inundated,5.26,Not Inundated,FALSE
08/14/2011 00:00:00,17.17,Not Inundated,5.28,Not Inundated,FALSE
08/15/2011 00:00:00,17.19,Not Inundated,5.25,Not Inundated,FALSE
08/16/2011 00:00:00,17.2,Not Inundated,5.15,Not Inundated,FALSE
08/17/2011 00:00:00,17.21,Not Inundated,5.11,Not Inundated,FALSE
08/18/2011 00:00:00,17.22,Not Inundated,5.03,Not Inundated,FALSE
08/19/2011 00:00:00,17.23,Not Inundated,5.13,Not Inundated,FALSE
08/20/2011 00:00:00,17.24,Not Inundated,5.2,Not Inundated,FALSE
08/21/2011 00:00:00,17.26,Not Inundated,5.34,Not Inundated,FALSE
08/22/2011 00:00:00,17.32,Not Inundated,5.43,Not Inundated,FALSE
08/23/2011 00:00:00,17.38,Not Inundated,5.45,Not Inundated,FALSE
08/24/2011 00:00:00,17.44,Not Inundated,5.65,Not Inundated,FALSE
08/25/2011 00:00:00,17.53,Not Inundated,5.86,Not Inundated,FALSE
08/26/2011 00:00:00,17.61,Not Inundated,5.91,Not Inundated,FALSE
08/27/2011 00:00:00,17.95,Not Inundated,6.08,Not Inundated,FALSE
08/28/2011 00:00:00,18.47,Not Inundated,6.17,Not Inundated,FALSE
08/29/2011 00:00:00,18.57,Not Inundated,6.21,Not Inundated,FALSE
08/30/2011 00:00:00,18.59,Not Inundated,6.2,Not Inundated,FALSE
08/31/2011 00:00:00,18.63,Not Inundated,6.23,Not Inundated,FALSE
09/01/2011 00:00:00,18.68,Not Inundated,6.21,Not Inundated,FALSE
09/02/2011 00:00:00,18.77,Not Inundated,6.2,Not Inundated,FALSE
09/03/2011 00:00:00,19.03,Not Inundated,6.38,Not Inundated,FALSE
09/04/2011 00:00:00,19.07,Not Inundated,6.41,Not Inundated,FALSE
09/05/2011 00:00:00,19.01,Not Inundated,6.35,Not Inundated,FALSE
09/06/2011 00:00:00,18.95,Not Inundated,6.24,Not Inundated,FALSE
09/07/2011 00:00:00,19,Not Inundated,6.3,Not Inundated,FALSE
09/08/2011 00:00:00,19.08,Not Inundated,6.42,Not Inundated,FALSE
09/09/2011 00:00:00,19.36,Not Inundated,6.63,Not Inundated,FALSE
09/10/2011 00:00:00,19.57,Not Inundated,6.77,Not Inundated,FALSE
09/11/2011 00:00:00,19.67,Not Inundated,6.95,Not Inundated,FALSE
09/12/2011 00:00:00,19.62,Not Inundated,6.56,Not Inundated,FALSE
09/13/2011 00:00:00,19.56,Not Inundated,6.38,Not Inundated,FALSE
09/14/2011 00:00:00,19.57,Not Inundated,6.43,Not Inundated,FALSE
09/15/2011 00:00:00,19.78,Not Inundated,6.63,Not Inundated,FALSE
09/16/2011 00:00:00,19.97,Not Inundated,6.72,Not Inundated,FALSE
09/17/2011 00:00:00,19.99,Not Inundated,6.76,Not Inundated,FALSE
09/18/2011 00:00:00,19.86,Not Inundated,6.67,Not Inundated,FALSE
09/19/2011 00:00:00,19.65,Not Inundated,6.39,Not Inundated,FALSE
09/20/2011 00:00:00,19.51,Not Inundated,6.34,Not Inundated,FALSE
09/21/2011 00:00:00,19.37,Not Inundated,6.33,Not Inundated,FALSE
09/22/2011 00:00:00,19.27,Not Inundated,6.36,Not Inundated,FALSE
09/23/2011 00:00:00,19.15,Not Inundated,6.24,Not Inundated,FALSE
09/24/2011 00:00:00,19.08,Not Inundated,6.54,Not Inundated,FALSE
09/25/2011 00:00:00,19.29,Not Inundated,6.88,Not Inundated,FALSE
09/26/2011 00:00:00,19.3,Not Inundated,6.63,Not Inundated,FALSE
09/27/2011 00:00:00,19.2,Not Inundated,6.45,Not Inundated,FALSE
09/28/2011 00:00:00,19.16,Not Inundated,6.43,Not Inundated,FALSE
09/29/2011 00:00:00,19.23,Not Inundated,6.57,Not Inundated,FALSE
09/30/2011 00:00:00,19.24,Not Inundated,6.98,Not Inundated,FALSE
10/01/2011 00:00:00,19.27,Not Inundated,6.95,Not Inundated,FALSE
10/02/2011 00:00:00,19.31,Not Inundated,6.86,Not Inundated,FALSE
10/03/2011 00:00:00,19.26,Not Inundated,6.79,Not Inundated,FALSE
10/04/2011 00:00:00,19.22,Not Inundated,6.81,Not Inundated,FALSE
10/05/2011 00:00:00,19.18,Not Inundated,7.06,Not Inundated,FALSE
10/06/2011 00:00:00,19.26,Not Inundated,7.06,Not Inundated,FALSE
10/07/2011 00:00:00,19.55,Not Inundated,6.97,Not Inundated,FALSE
10/08/2011 00:00:00,19.65,Not Inundated,6.96,Not Inundated,FALSE
10/09/2011 00:00:00,19.42,Not Inundated,6.77,Not Inundated,FALSE
10/10/2011 00:00:00,18.88,Not Inundated,6.67,Not Inundated,FALSE
10/11/2011 00:00:00,18.79,Not Inundated,6.67,Not Inundated,FALSE
10/12/2011 00:00:00,18.7,Not Inundated,6.34,Not Inundated,FALSE
10/13/2011 00:00:00,18.56,Not Inundated,6.12,Not Inundated,FALSE
10/14/2011 00:00:00,18.14,Not Inundated,5.87,Not Inundated,FALSE
10/15/2011 00:00:00,17.89,Not Inundated,5.74,Not Inundated,FALSE
10/16/2011 00:00:00,17.73,Not Inundated,5.72,Not Inundated,FALSE
10/17/2011 00:00:00,17.52,Not Inundated,5.43,Not Inundated,FALSE
10/18/2011 00:00:00,17.03,Not Inundated,5.17,Not Inundated,FALSE
10/19/2011 00:00:00,16.49,Not Inundated,5.05,Not Inundated,FALSE
10/20/2011 00:00:00,16.12,Not Inundated,4.7,Not Inundated,FALSE
10/21/2011 00:00:00,15.88,Not Inundated,4.45,Not Inundated,FALSE
10/22/2011 00:00:00,15.8,Not Inundated,4.31,Not Inundated,FALSE
10/23/2011 00:00:00,15.96,Not Inundated,4.37,Not Inundated,FALSE
10/24/2011 00:00:00,16,Not Inundated,4.6,Not Inundated,FALSE
10/25/2011 00:00:00,16.02,Not Inundated,4.79,Not Inundated,FALSE
10/26/2011 00:00:00,15.98,Not Inundated,4.64,Not Inundated,FALSE
10/27/2011 00:00:00,15.87,Not Inundated,4.55,Not Inundated,FALSE
10/28/2011 00:00:00,15.75,Not Inundated,4.45,Not Inundated,FALSE
10/29/2011 00:00:00,15.68,Not Inundated,4.38,Not Inundated,FALSE
10/30/2011 00:00:00,15.59,Not Inundated,4.38,Not Inundated,FALSE
10/31/2011 00:00:00,15.5,Not Inundated,4.25,Not Inundated,FALSE
11/01/2011 00:00:00,15.47,Not Inundated,3.93,Not Inundated,FALSE
11/02/2011 00:00:00,15.31,Not Inundated,3.7,Not Inundated,FALSE
11/03/2011 00:00:00,15.26,Not Inundated,3.92,Not Inundated,FALSE
11/04/2011 00:00:00,15.26,Not Inundated,4,Not Inundated,FALSE
11/05/2011 00:00:00,15.2,Not Inundated,3.85,Not Inundated,FALSE
11/06/2011 00:00:00,15.17,Not Inundated,3.84,Not Inundated,FALSE
11/07/2011 00:00:00,15.29,Not Inundated,3.71,Not Inundated,FALSE
11/08/2011 00:00:00,15.34,Not Inundated,3.67,Not Inundated,FALSE
11/09/2011 00:00:00,15.32,Not Inundated,3.64,Not Inundated,FALSE
11/10/2011 00:00:00,15.18,Not Inundated,3.69,Not Inundated,FALSE
11/11/2011 00:00:00,15.07,Not Inundated,3.89,Not Inundated,FALSE
11/12/2011 00:00:00,15.09,Not Inundated,4.06,Not Inundated,FALSE
11/13/2011 00:00:00,15.22,Not Inundated,4.13,Not Inundated,FALSE
11/14/2011 00:00:00,15.33,Not Inundated,4.12,Not Inundated,FALSE
11/15/2011 00:00:00,15.38,Not Inundated,3.98,Not Inundated,FALSE
11/16/2011 00:00:00,15.45,Not Inundated,3.87,Not Inundated,FALSE
11/17/2011 00:00:00,15.54,Not Inundated,3.91,Not Inundated,FALSE
11/18/2011 00:00:00,15.6,Not Inundated,4.03,Not Inundated,FALSE
11/19/2011 00:00:00,15.63,Not Inundated,4,Not Inundated,FALSE
11/20/2011 00:00:00,15.78,Not Inundated,4.23,Not Inundated,FALSE
11/21/2011 00:00:00,16.28,Not Inundated,4.33,Not Inundated,FALSE
11/22/2011 00:00:00,16.6,Not Inundated,4.43,Not Inundated,FALSE
11/23/2011 00:00:00,16.72,Not Inundated,4.65,Not Inundated,FALSE
11/24/2011 00:00:00,16.9,Not Inundated,4.99,Not Inundated,FALSE
11/25/2011 00:00:00,17.12,Not Inundated,4.96,Not Inundated,FALSE
11/26/2011 00:00:00,17.53,Not Inundated,4.92,Not Inundated,FALSE
11/27/2011 00:00:00,17.73,Not Inundated,4.93,Not Inundated,FALSE
11/28/2011 00:00:00,17.63,Not Inundated,4.95,Not Inundated,FALSE
11/29/2011 00:00:00,17.32,Not Inundated,4.74,Not Inundated,FALSE
11/30/2011 00:00:00,16.9,Not Inundated,4.37,Not Inundated,FALSE
12/01/2011 00:00:00,16.69,Not Inundated,3.98,Not Inundated,FALSE
12/02/2011 00:00:00,16.55,Not Inundated,4.06,Not Inundated,FALSE
12/03/2011 00:00:00,16.65,Not Inundated,4.21,Not Inundated,FALSE
12/04/2011 00:00:00,16.63,Not Inundated,4.36,Not Inundated,FALSE
12/05/2011 00:00:00,16.71,Not Inundated,4.63,Not Inundated,FALSE
12/06/2011 00:00:00,16.62,Not Inundated,4.63,Not Inundated,FALSE
12/07/2011 00:00:00,16.73,Not Inundated,4.79,Not Inundated,FALSE
12/08/2011 00:00:00,16.99,Not Inundated,5.12,Not Inundated,FALSE
12/09/2011 00:00:00,17.03,Not Inundated,5.18,Not Inundated,FALSE
12/10/2011 00:00:00,16.96,Not Inundated,5.18,Not Inundated,FALSE
12/11/2011 00:00:00,16.95,Not Inundated,5.31,Not Inundated,FALSE
12/12/2011 00:00:00,17.04,Not Inundated,5.43,Not Inundated,FALSE
12/13/2011 00:00:00,17.14,Not Inundated,5.48,Not Inundated,FALSE
12/14/2011 00:00:00,17.2,Not Inundated,5.38,Not Inundated,FALSE
12/15/2011 00:00:00,17.21,Not Inundated,5.19,Not Inundated,FALSE
12/16/2011 00:00:00,17.35,Not Inundated,5.18,Not Inundated,FALSE
12/17/2011 00:00:00,17.43,Not Inundated,5.2,Not Inundated,FALSE
