Dates,mean_Daily
2008-02-14,10.143645833333334
2008-02-15,9.4984375
2008-02-16,8.564166666666667
2008-02-17,7.431770833333333
2008-02-18,6.600625
2008-02-19,6.255208333333333
2008-02-20,6.058958333333333
2008-02-21,5.877291666666666
2008-02-22,5.9103125
2008-02-23,5.729375
2008-02-24,6.223020833333333
2008-02-25,7.266145833333333
2008-02-26,7.916354166666666
2008-02-27,8.231041666666666
2008-02-28,8.677395833333334
2008-02-29,8.957083333333333
2008-03-01,9.0796875
2008-03-02,8.960208333333334
2008-03-03,8.3490625
2008-03-04,7.456875
2008-03-05,6.628125
2008-03-06,6.0725
2008-03-07,5.720625
2008-03-08,5.616875
2008-03-09,5.5159375
2008-03-10,5.260833333333333
2008-03-11,5.167395833333333
2008-03-12,5.1278125
2008-03-13,5.3819791666666665
2008-03-14,5.321979166666667
2008-03-15,5.188541666666667
2008-03-16,4.647916666666666
2008-03-17,4.396458333333333
2008-03-18,4.400729166666666
2008-03-19,4.5226041666666665
2008-03-20,4.529583333333333
2008-03-21,4.3107291666666665
2008-03-22,4.152916666666667
2008-03-23,4.303229166666666
2008-03-24,4.387708333333333
2008-03-25,4.694791666666666
2008-03-26,4.729479166666667
2008-03-27,4.4290625
2008-03-28,4.492395833333333
2008-03-29,4.5382291666666665
2008-03-30,4.548958333333333
2008-03-31,4.4
2008-04-01,4.4669791666666665
2008-04-02,4.527291666666667
2008-04-03,4.45
2008-04-04,4.568125
2008-04-05,4.770520833333333
2008-04-06,4.9070833333333335
2008-04-07,4.684166666666667
2008-04-08,4.678645833333333
2008-04-09,4.891666666666667
2008-04-10,4.752604166666667
2008-04-11,4.598333333333334
2008-04-12,4.5396875
2008-04-13,4.498020833333333
2008-04-14,4.769583333333333
2008-04-15,4.6275
2008-04-16,4.027083333333334
2008-04-17,4.028229166666667
2008-04-18,4.296458333333334
2008-04-19,4.716458333333334
2008-04-20,4.613645833333333
2008-04-21,4.338958333333333
2008-04-22,4.3578125
2008-04-23,4.410729166666667
2008-04-24,4.3003125
2008-04-25,3.9961458333333333
2008-04-26,4.044479166666667
2008-04-27,4.061145833333334
2008-04-28,4.050729166666667
2008-04-29,4.261979166666666
2008-04-30,3.9128125
2008-05-01,3.489375
2008-05-02,3.6586458333333334
2008-05-03,3.934375
2008-05-04,4.203333333333333
2008-05-05,4.581979166666667
2008-05-06,4.9132291666666665
2008-05-07,4.9175
2008-05-08,4.730208333333334
2008-05-09,4.834791666666667
2008-05-10,4.553541666666667
2008-05-11,4.453229166666667
2008-05-12,4.076145833333333
2008-05-13,3.7811458333333334
2008-05-14,3.7316666666666665
2008-05-15,3.6185416666666668
2008-05-16,3.9930208333333335
2008-05-17,4.2283333333333335
2008-05-18,4.469270833333334
2008-05-19,4.651666666666666
2008-05-20,5.0225
2008-05-21,0.4728125000000002
2008-05-22,4.061041666666667
2008-05-23,0.13875000000000018
2008-05-24,4.870416666666666
2008-05-25,4.286666666666667
2008-05-26,4.581458333333333
2008-05-27,4.2040625
2008-05-28,1.8379166666666669
2008-05-29,3.9726041666666667
2008-05-30,3.9513541666666665
2008-05-31,4.233125
2008-06-01,4.2828125
2008-06-02,4.4365625
2008-06-03,4.781875
2008-06-04,4.956354166666666
2008-06-05,4.678125
2008-06-06,4.878958333333333
2008-06-07,4.379791666666667
2008-06-08,4.092083333333333
2008-06-09,3.9854166666666666
2008-06-10,3.801458333333333
2008-06-11,3.2673958333333335
2008-06-12,3.593541666666667
2008-06-13,4.034791666666667
2008-06-14,4.656666666666666
2008-06-15,4.8073958333333335
2008-06-16,4.8053125
2008-06-17,4.6684375
2008-06-18,4.340104166666666
2008-06-19,4.3103125
2008-06-20,4.290104166666667
2008-06-21,4.3453125
2008-06-22,4.516666666666667
2008-06-23,4.485729166666666
2008-06-24,2.192604166666667
2008-06-25,4.234479166666667
2008-06-26,4.089479166666667
2008-06-27,4.191875
2008-06-28,4.782291666666667
2008-06-29,4.913333333333333
2008-06-30,4.994166666666667
2008-07-01,5.0365625
2008-07-02,5.060520833333333
2008-07-03,5.101979166666666
2008-07-04,5.05625
2008-07-05,4.764583333333333
2008-07-06,4.5730208333333335
2008-07-07,4.512083333333333
2008-07-08,-99.99
2008-07-09,-99.99
2008-07-10,-71.68604166666667
2008-07-11,4.906458333333333
2008-07-12,5.108020833333334
2008-07-13,4.84
2008-07-14,5.109583333333333
2008-07-15,-1.5841666666666667
2008-07-16,-1357.297625
2008-07-17,-20.678205128205125
2008-07-18,1.1787804878048778
2008-07-19,-6.108958333333334
2008-07-20,-13.633854166666667
2008-07-21,0.5571874999999997
2008-07-22,-19.390729166666667
2008-07-23,4.359270833333333
2008-07-24,4.423541666666667
2008-07-25,4.462395833333333
2008-07-26,4.452395833333333
2008-07-27,4.8353125
2008-07-28,5.058541666666667
2008-07-29,5.137604166666667
2008-07-30,5.055208333333334
2008-07-31,4.97375
2008-08-01,4.8940625
2008-08-02,4.732916666666667
2008-08-03,4.768541666666667
2008-08-04,4.6409375
2008-08-05,4.608229166666667
2008-08-06,4.455208333333333
2008-08-07,4.5828125
2008-08-08,4.751354166666666
2008-08-09,4.726354166666667
2008-08-10,4.646875
2008-08-11,4.576875
2008-08-12,4.933020833333333
2008-08-13,2.730625
2008-08-14,4.94125
2008-08-15,4.9796875
2008-08-16,5.117916666666667
2008-08-17,5.321041666666667
2008-08-18,5.078229166666667
2008-08-19,4.749583333333334
2008-08-20,4.529791666666667
2008-08-21,4.528229166666667
2008-08-22,4.488020833333334
2008-08-23,4.694895833333334
2008-08-24,4.8815625
2008-08-25,5.084583333333334
2008-08-26,5.057291666666667
2008-08-27,4.8046875
2008-08-28,4.69875
2008-08-29,4.716354166666667
2008-08-30,5.000208333333333
2008-08-31,5.106041666666667
2008-09-01,4.318645833333333
2008-09-02,4.265625
2008-09-03,4.359583333333333
2008-09-04,4.430833333333333
2008-09-05,4.551875
2008-09-06,4.6746875
2008-09-07,4.8540625
2008-09-08,5.120208333333333
2008-09-09,5.308958333333333
2008-09-10,5.148333333333333
2008-09-11,4.9461458333333335
2008-09-12,4.902291666666667
2008-09-13,4.824895833333334
2008-09-14,4.7605208333333335
2008-09-15,4.601354166666667
2008-09-16,4.6796875
2008-09-17,4.957395833333333
2008-09-18,4.658645833333333
2008-09-19,4.695520833333333
2008-09-20,4.714166666666666
2008-09-21,4.777291666666667
2008-09-22,4.708125
2008-09-23,4.534270833333333
2008-09-24,4.4366666666666665
2008-09-25,4.444791666666666
2008-09-26,4.349270833333334
2008-09-27,4.279791666666667
2008-09-28,4.2265625
2008-09-29,4.554895833333333
2008-09-30,4.440416666666667
2008-10-01,4.158125
2008-10-02,4.2977083333333335
2008-10-03,4.361041666666667
2008-10-04,4.56875
2008-10-05,4.555416666666667
2008-10-06,4.315833333333333
2008-10-07,4.010833333333333
2008-10-08,3.884895833333333
2008-10-09,3.9659375
2008-10-10,3.5534375
2008-10-11,3.385625
2008-10-12,3.4072916666666666
2008-10-13,3.4128125
2008-10-14,3.5634375
2008-10-15,3.7647916666666665
2008-10-16,3.9089583333333335
2008-10-17,4.004583333333334
2008-10-18,4.237395833333333
2008-10-19,4.541875
2008-10-20,4.485729166666666
2008-10-21,3.9701041666666668
2008-10-22,3.710625
2008-10-23,3.7060416666666667
2008-10-24,3.799583333333333
2008-10-25,3.7816666666666667
2008-10-26,3.8472916666666666
2008-10-27,4.039375
2008-10-28,4.0261458333333335
2008-10-29,3.9701041666666668
2008-10-30,4.104895833333333
2008-10-31,4.3507291666666665
2008-11-01,4.5330208333333335
2008-11-02,4.949782608695652
2008-11-03,4.770520833333333
2008-11-04,5.018854166666666
2008-11-05,4.298125
2008-11-06,3.6659375
2008-11-07,3.6419791666666668
2008-11-08,3.7908333333333335
2008-11-09,4.280520833333333
2008-11-10,4.093333333333334
2008-11-11,3.9061458333333334
2008-11-12,3.8978125
2008-11-13,3.9705208333333335
2008-11-14,4.085208333333333
2008-11-15,4.1696875
2008-11-16,4.286145833333333
2008-11-17,4.2353125
2008-11-18,4.170833333333333
2008-11-19,4.183958333333333
2008-11-20,4.074791666666667
2008-11-21,1.4340624999999998
2008-11-22,3.5998958333333335
2008-11-23,3.661979166666667
2008-11-24,3.917291666666667
2008-11-25,4.185208333333334
2008-11-26,4.294270833333333
2008-11-27,4.475520833333333
2008-11-28,4.435520833333333
2008-11-29,4.194895833333334
2008-11-30,4.114791666666667
2008-12-01,4.164791666666667
2008-12-02,4.244375
2008-12-03,3.958645833333333
2008-12-04,3.860104166666667
2008-12-05,3.850625
2008-12-06,3.6340625
2008-12-07,3.7154166666666666
2008-12-08,3.9271875
2008-12-09,3.9871875
2008-12-10,3.8454166666666665
2008-12-11,4.0490625
2008-12-12,4.3221875
2008-12-13,4.874479166666666
2008-12-14,4.772916666666666
2008-12-15,4.8663541666666665
2008-12-16,4.750729166666667
2008-12-17,4.369479166666666
2008-12-18,4.555416666666667
2008-12-19,4.402708333333333
2008-12-20,4.066354166666667
2008-12-21,4.068645833333333
2008-12-22,4.604166666666667
2008-12-23,4.811354166666667
2008-12-24,4.707083333333333
2008-12-25,5.3966666666666665
2008-12-26,5.24875
2008-12-27,4.4875
2008-12-28,4.3821875
2008-12-29,4.371875
2008-12-30,4.3625
2008-12-31,4.2703125
2009-01-01,4.140104166666666
2009-01-02,4.223645833333333
2009-01-03,4.133541666666667
2009-01-04,4.043645833333334
2009-01-05,4.040208333333333
2009-01-06,4.140208333333334
2009-01-07,4.2015625
2009-01-08,2.1569791666666664
2009-01-09,4.469375
2009-01-10,4.228125
2009-01-11,4.152916666666667
2009-01-12,4.207916666666667
2009-01-13,4.217604166666667
2009-01-14,4.171145833333333
2009-01-15,4.161458333333333
2009-01-16,4.130729166666667
2009-01-17,3.991979166666667
2009-01-18,3.9253125
2009-01-19,3.9605208333333333
2009-01-20,4.120208333333333
2009-01-21,4.356041666666667
2009-01-22,4.532708333333333
2009-01-23,0.17354166666666643
2009-01-24,4.7203125
2009-01-25,4.916979166666667
2009-01-26,3.4926041666666667
2009-01-27,3.114375
2009-01-28,4.073645833333333
2009-01-29,4.05375
2009-01-30,4.020416666666667
2009-01-31,4.094166666666666
2009-02-01,4.1571875
2009-02-02,4.035
2009-02-03,4.158645833333333
2009-02-04,4.551354166666667
2009-02-05,4.95125
2009-02-06,5.148125
2009-02-07,5.103229166666667
2009-02-08,5.1690625
2009-02-09,5.317291666666667
2009-02-10,4.8403125
2009-02-11,4.699479166666666
2009-02-12,4.6778125
2009-02-13,4.708020833333333
2009-02-14,4.884166666666666
2009-02-15,5.1277083333333335
2009-02-16,5.488854166666667
2009-02-17,5.9191666666666665
2009-02-18,6.1565625
2009-02-19,6.981145833333334
2009-02-20,7.2127083333333335
2009-02-21,7.277708333333333
2009-02-22,7.4771875
2009-02-23,8.188958333333334
2009-02-24,8.909479166666667
2009-02-25,8.6892708333333335
2009-02-26,8.4861458333333335
2009-02-27,8.314791666666666
2009-02-28,8.119166666666667
2009-03-01,8.0275
2009-03-02,7.9153125
2009-03-03,7.875416666666666
2009-03-04,8.434479166666666
2009-03-05,8.7384375
2009-03-06,8.7134375
2009-03-07,8.670729166666666
2009-03-08,8.461770833333333
2009-03-09,8.184375
2009-03-10,7.5164583333333335
2009-03-11,6.802395833333334
2009-03-12,6.313229166666667
2009-03-13,6.0538541666666665
2009-03-14,5.94625
2009-03-15,5.608958333333334
2009-03-16,5.248645833333334
2009-03-17,4.9215625
2009-03-18,4.671979166666667
2009-03-19,4.638333333333334
2009-03-20,4.693645833333333
2009-03-21,4.949270833333333
2009-03-22,5.01125
2009-03-23,4.240520833333333
2009-03-24,4.082604166666667
2009-03-25,4.1709375
2009-03-26,4.320833333333334
2009-03-27,4.225104166666667
2009-03-28,4.3663541666666665
2009-03-29,4.677291666666667
2009-03-30,4.087604166666667
2009-03-31,4.437291666666667
2009-04-01,4.639375
2009-04-02,4.791041666666667
2009-04-03,4.6628125
2009-04-04,4.119375
2009-04-05,4.042916666666667
2009-04-06,4.032708333333334
2009-04-07,4.4357291666666665
2009-04-08,4.6003125
2009-04-09,4.660208333333333
2009-04-10,4.71375
2009-04-11,4.850625
2009-04-12,4.681354166666667
2009-04-13,4.5771875
2009-04-14,3.5191666666666666
2009-04-15,4.263020833333333
2009-04-16,4.063229166666667
2009-04-17,3.8271875
2009-04-18,3.656875
2009-04-19,3.607083333333333
2009-04-20,3.5898958333333333
2009-04-21,3.6942708333333334
2009-04-22,3.9092708333333333
2009-04-23,4.640104166666666
2009-04-24,4.589270833333333
2009-04-25,4.4165625
2009-04-26,4.438958333333333
2009-04-27,4.6397916666666665
2009-04-28,5.0675
2009-04-29,4.707708333333334
2009-04-30,4.463541666666667
2009-05-01,4.147291666666667
2009-05-02,4.2125
2009-05-03,4.0565625
2009-05-04,4.0865625
2009-05-05,4.230416666666667
2009-05-06,4.256145833333333
2009-05-07,4.330104166666667
2009-05-08,4.297604166666667
2009-05-09,4.57875
2009-05-10,4.616145833333333
2009-05-11,4.754375
2009-05-12,4.810625
2009-05-13,4.339791666666667
2009-05-14,4.377291666666666
2009-05-15,4.252291666666666
2009-05-16,4.034791666666667
2009-05-17,3.8663541666666665
2009-05-18,4.117083333333333
2009-05-19,4.606145833333334
2009-05-20,4.3507291666666665
2009-05-21,4.261875
2009-05-22,4.6378125
2009-05-23,4.934270833333334
2009-05-24,5.029791666666667
2009-05-25,4.9453125
2009-05-26,5.033854166666667
2009-05-27,4.973229166666667
2009-05-28,5.0140625
2009-05-29,5.052291666666667
2009-05-30,5.038958333333333
2009-05-31,4.7
2009-06-01,4.488333333333333
2009-06-02,4.45875
2009-06-03,4.336666666666667
2009-06-04,4.642083333333333
2009-06-05,4.711458333333334
2009-06-06,4.61
2009-06-07,4.987916666666667
2009-06-08,5.188854166666666
2009-06-09,5.3003125
2009-06-10,5.080104166666667
2009-06-11,4.889166666666666
2009-06-12,4.701145833333333
2009-06-13,4.58875
2009-06-14,4.372395833333333
2009-06-15,4.259791666666667
2009-06-16,4.264166666666667
2009-06-17,4.452395833333333
2009-06-18,4.42125
2009-06-19,4.644479166666667
2009-06-20,5.1814583333333335
2009-06-21,5.109791666666666
2009-06-22,4.793125
2009-06-23,4.9153125
2009-06-24,5.072291666666667
2009-06-25,5.266354166666667
2009-06-26,4.878333333333333
2009-06-27,4.48625
2009-06-28,4.255729166666667
2009-06-29,4.403229166666667
2009-06-30,4.701145833333333
2009-07-01,4.758125
2009-07-02,4.985833333333334
2009-07-03,4.967395833333334
2009-07-04,5.107291666666667
2009-07-05,5.2825
2009-07-06,5.1353125
2009-07-07,4.799479166666667
2009-07-08,4.6415625
2009-07-09,4.564166666666667
2009-07-10,4.461979166666667
2009-07-11,4.252604166666667
2009-07-12,4.127916666666667
2009-07-13,3.868125
2009-07-14,3.778020833333333
2009-07-15,4.143541666666667
2009-07-16,4.4046875
2009-07-17,4.4948958333333335
2009-07-18,4.686979166666666
2009-07-19,4.874791666666667
2009-07-20,5.2165625
2009-07-21,5.256770833333333
2009-07-22,4.941458333333333
2009-07-23,4.799479166666667
2009-07-24,4.884166666666666
2009-07-25,4.711041666666667
2009-07-26,4.4480208333333335
2009-07-27,4.427083333333333
2009-07-28,4.678125
2009-07-29,5.0003125
2009-07-30,5.121770833333334
2009-07-31,5.031979166666667
2009-08-01,5.0021875
2009-08-02,5.218541666666667
2009-08-03,5.059479166666667
2009-08-04,4.855729166666666
2009-08-05,4.727604166666667
2009-08-06,4.816770833333333
2009-08-07,4.4825
2009-08-08,4.166979166666667
2009-08-09,4.130833333333333
2009-08-10,4.135
2009-08-11,3.3325
2009-08-12,4.3809375
2009-08-13,4.4153125
2009-08-14,4.731875
2009-08-15,4.579791666666667
2009-08-16,4.67625
2009-08-17,4.838333333333333
2009-08-18,4.9525
2009-08-19,5.047083333333333
2009-08-20,5.270833333333333
2009-08-21,4.7753125
2009-08-22,4.6728125
2009-08-23,4.878020833333333
2009-08-24,4.674375
2009-08-25,4.5025
2009-08-26,4.453333333333333
2009-08-27,4.4203125
2009-08-28,4.339375
2009-08-29,4.299166666666666
2009-08-30,4.7715625
2009-08-31,4.937604166666667
2009-09-01,4.6471875
2009-09-02,4.244791666666667
2009-09-03,4.281666666666666
2009-09-04,4.460520833333334
2009-09-05,4.644583333333333
2009-09-06,4.424479166666667
2009-09-07,4.206875
2009-09-08,4.2352083333333335
2009-09-09,4.4245833333333335
2009-09-10,4.443229166666667
2009-09-11,4.4209375
2009-09-12,4.9540625
2009-09-13,5.480520833333333
2009-09-14,4.9825
2009-09-15,4.6457291666666665
2009-09-16,4.558125
2009-09-17,4.519166666666667
2009-09-18,4.411979166666667
2009-09-19,4.648333333333333
2009-09-20,4.6478125
2009-09-21,4.559270833333334
2009-09-22,4.5203125
2009-09-23,4.5184375
2009-09-24,4.663125
2009-09-25,4.7465625
2009-09-26,4.4815625
2009-09-27,4.395208333333334
2009-09-28,4.840520833333334
2009-09-29,4.997604166666667
2009-09-30,4.3603125
2009-10-01,3.7464583333333334
2009-10-02,3.89125
2009-10-03,4.295729166666667
2009-10-04,4.545208333333333
2009-10-05,4.1970833333333335
2009-10-06,4.082083333333333
2009-10-07,4.204791666666667
2009-10-08,4.5303125
2009-10-09,4.448958333333334
2009-10-10,4.6457291666666665
2009-10-11,5.0440625
2009-10-12,4.821354166666667
2009-10-13,4.946979166666667
2009-10-14,5.808229166666667
2009-10-15,5.0553125
2009-10-16,4.6715625
2009-10-17,4.671458333333334
2009-10-18,4.848645833333333
2009-10-19,5.000520833333334
2009-10-20,4.7595833333333335
2009-10-21,4.833854166666667
2009-10-22,4.6915625
2009-10-23,4.6684375
2009-10-24,4.508333333333334
2009-10-25,4.273854166666666
2009-10-26,4.1414583333333335
2009-10-27,4.120208333333333
2009-10-28,3.4398958333333334
2009-10-29,3.77125
2009-10-30,3.9472916666666666
2009-10-31,3.9448958333333333
2009-11-01,4.100652173913043
2009-11-02,4.170833333333333
2009-11-03,4.219791666666667
2009-11-04,4.577708333333334
2009-11-05,4.8190625
2009-11-06,4.607395833333333
2009-11-07,4.629479166666667
2009-11-08,4.387291666666667
2009-11-09,4.235625
2009-11-10,3.9467708333333333
2009-11-11,3.87125
2009-11-12,4.0021875
2009-11-13,4.058541666666667
2009-11-14,3.954270833333333
2009-11-15,3.8452083333333333
2009-11-16,3.8229166666666665
2009-11-17,4.070625
2009-11-18,4.218333333333334
2009-11-19,4.059895833333333
2009-11-20,4.412708333333334
2009-11-21,4.587916666666667
2009-11-22,4.172395833333334
2009-11-23,4.015104166666666
2009-11-24,3.8790625
2009-11-25,3.7901041666666666
2009-11-26,3.8529166666666668
2009-11-27,4.1866666666666665
2009-11-28,3.6728125
2009-11-29,3.6648958333333335
2009-11-30,4.173020833333333
2009-12-01,4.440833333333333
2009-12-02,4.71375
2009-12-03,4.857395833333333
2009-12-04,4.657291666666667
2009-12-05,4.60625
2009-12-06,4.773854166666666
2009-12-07,4.832916666666667
2009-12-08,4.61625
2009-12-09,4.008333333333334
2009-12-10,3.8334375
2009-12-11,4.1053125
2009-12-12,4.9284375
2009-12-13,5.63625
2009-12-14,5.3996875
2009-12-15,5.160104166666667
2009-12-16,5.13125
2009-12-17,5.007291666666666
2009-12-18,4.891145833333333
2009-12-19,4.7728125
2009-12-20,4.7726041666666665
2009-12-21,4.9359375
2009-12-22,5.079375
2009-12-23,4.446354166666667
2009-12-24,4.340729166666667
2009-12-25,4.412708333333334
2009-12-26,4.647083333333334
2009-12-27,4.824270833333333
2009-12-28,4.831145833333333
2009-12-29,5.02
2009-12-30,5.149375
2009-12-31,4.951145833333333
2010-01-01,4.881458333333334
2010-01-02,4.843333333333334
2010-01-03,4.783333333333333
2010-01-04,4.704791666666667
2010-01-05,4.7303125
2010-01-06,4.607083333333334
2010-01-07,4.541041666666667
2010-01-08,4.534895833333334
2010-01-09,4.5821875
2010-01-10,4.703333333333333
2010-01-11,4.699375
2010-01-12,5.066041666666667
2010-01-13,5.494583333333333
2010-01-14,5.099375
2010-01-15,4.83625
2010-01-16,4.952916666666667
2010-01-17,5.131875
2010-01-18,5.614270833333333
2010-01-19,5.4366666666666665
2010-01-20,7.595833333333333
2010-01-21,9.274375
2010-01-22,10.235520833333334
2010-01-23,10.761041666666667
2010-01-24,11.036666666666667
2010-01-25,11.436458333333333
2010-01-26,11.7621875
2010-01-27,11.979375000000001
2010-01-28,12.4990625
2010-01-29,12.691354166666667
2010-01-30,12.68375
2010-01-31,12.6584375
2010-02-01,12.60625
2010-02-02,12.521145833333334
2010-02-03,12.400625
2010-02-04,12.241458333333334
2010-02-05,12.081875
2010-02-06,12.013333333333334
2010-02-07,11.915208333333334
2010-02-08,11.824270833333333
2010-02-09,11.7446875
2010-02-10,11.704375
2010-02-11,11.581041666666668
2010-02-12,11.415625
2010-02-13,11.211666666666666
2010-02-14,10.966458333333334
2010-02-15,10.721666666666668
2010-02-16,10.494375
2010-02-17,10.226086956521739
2010-02-18,9.8778125
2010-02-19,9.375104166666667
2010-02-20,8.577083333333333
2010-02-21,7.638229166666667
2010-02-22,6.7371875
2010-02-23,6.122282608695652
2010-02-24,6.402934782608695
2010-02-25,6.3971875
2010-02-26,6.621875
2010-02-27,7.596145833333333
2010-02-28,8.033958333333333
2010-03-01,8.102708333333334
2010-03-02,8.0828125
2010-03-03,8.070531914893618
2010-03-04,8.072978723404255
2010-03-05,8.1544791666666665
2010-03-06,8.076931818181817
2010-03-07,7.998020833333333
2010-03-08,7.729895833333333
2010-03-09,6.836041666666667
2010-03-10,6.1303125
2010-03-11,5.725760869565217
2010-03-12,5.6049999999999995
2010-03-13,5.634021739130435
2010-03-14,5.3929347826086955
2010-03-15,5.293541666666667
2010-03-16,5.2096875
2010-03-17,5.220104166666666
2010-03-18,5.256875
2010-03-19,5.089791666666667
2010-03-20,5.0886458333333335
2010-03-21,5.076145833333333
2010-03-22,5.038804347826087
2010-03-23,4.674375
2010-03-24,4.724166666666667
2010-03-25,4.815520833333333
2010-03-26,4.538586956521739
2010-03-27,4.259270833333333
2010-03-28,4.281979166666667
2010-03-29,4.538026315789474
2010-03-30,5.039375
2010-03-31,5.140416666666667
2010-04-01,5.113229166666667
2010-04-02,5.071458333333333
2010-04-03,5.047083333333333
2010-04-04,4.972553191489362
2010-04-05,5.292553191489362
2010-04-06,4.789375
2010-04-07,4.539583333333334
2010-04-08,4.668404255319149
2010-04-09,4.5509574468085106
2010-04-10,4.930416666666667
2010-04-11,5.070217391304348
2010-04-12,5.59875
2010-04-13,5.9792708333333335
2010-04-14,6.065104166666667
2010-04-15,6.408152173913043
2010-04-16,7.509895833333333
2010-04-17,7.882291666666667
2010-04-18,8.194479166666667
2010-04-19,8.513804347826087
2010-04-20,8.8128125
2010-04-21,8.939166666666667
2010-04-22,8.8296875
2010-04-23,8.186041666666666
2010-04-24,7.057708333333333
2010-04-25,6.351041666666667
2010-04-26,6.035520833333333
2010-04-27,6.103645833333333
2010-04-28,6.103854166666666
2010-04-29,5.896458333333333
2010-04-30,5.426458333333334
2010-05-01,5.400104166666667
2010-05-02,5.264375
2010-05-03,5.158854166666667
2010-05-04,5.164166666666667
2010-05-05,5.146458333333333
2010-05-06,4.8334375
2010-05-07,5.0275
2010-05-08,4.949375
2010-05-09,5.026979166666667
2010-05-10,4.934583333333333
2010-05-11,4.755729166666667
2010-05-12,4.538854166666667
2010-05-13,4.794270833333333
2010-05-14,4.963854166666667
2010-05-15,4.946770833333333
2010-05-16,5.028645833333333
2010-05-17,5.189583333333333
2010-05-18,4.749791666666667
2010-05-19,4.587916666666667
2010-05-20,4.208020833333333
2010-05-21,4.283333333333333
2010-05-22,4.260208333333333
2010-05-23,4.0159375
2010-05-24,4.488333333333333
2010-05-25,4.202395833333333
2010-05-26,4.440833333333333
2010-05-27,4.617291666666667
2010-05-28,4.658854166666667
2010-05-29,4.345833333333333
2010-05-30,4.519270833333334
2010-05-31,4.764583333333333
2010-06-01,4.888229166666667
2010-06-02,4.7117708333333335
2010-06-03,4.463541666666667
2010-06-04,4.130520833333334
2010-06-05,3.9029166666666666
2010-06-06,4.0525
2010-06-07,4.329375
2010-06-08,4.3890625
2010-06-09,4.752083333333333
2010-06-10,4.7195833333333335
2010-06-11,4.2765625
2010-06-12,4.233020833333334
2010-06-13,4.5459375
2010-06-14,4.858020833333334
2010-06-15,5.0515625
2010-06-16,4.737395833333333
2010-06-17,4.279791666666667
2010-06-18,4.3371875
2010-06-19,4.3888541666666665
2010-06-20,4.031458333333333
2010-06-21,4.003958333333333
2010-06-22,4.338854166666667
2010-06-23,4.5278125
2010-06-24,4.812291666666667
2010-06-25,4.9011458333333335
2010-06-26,4.8259375
2010-06-27,4.806875
2010-06-28,4.698958333333334
2010-06-29,4.921145833333333
2010-06-30,4.7003125
2010-07-01,4.384791666666667
2010-07-02,4.1915625
2010-07-03,3.894375
2010-07-04,3.819166666666667
2010-07-05,4.311041666666666
2010-07-06,4.877291666666666
2010-07-07,5.0734375
2010-07-08,5.136458333333334
2010-07-09,5.106458333333333
2010-07-10,4.997708333333334
2010-07-11,5.094166666666666
2010-07-12,5.3440625
2010-07-13,5.292395833333333
2010-07-14,4.7253125
2010-07-15,4.3315625
2010-07-16,4.386354166666667
2010-07-17,4.49875
2010-07-18,4.416666666666667
2010-07-19,4.442916666666667
2010-07-20,4.72
2010-07-21,5.044791666666667
2010-07-22,4.964583333333334
2010-07-23,4.966458333333334
2010-07-24,4.888958333333333
2010-07-25,5.0203125
2010-07-26,5.2482291666666665
2010-07-27,5.1621875
2010-07-28,4.833854166666667
2010-07-29,4.504791666666667
2010-07-30,4.363541666666666
2010-07-31,4.338229166666666
2010-08-01,4.275869565217391
2010-08-02,4.42375
2010-08-03,4.425520833333334
2010-08-04,4.573333333333333
2010-08-05,4.9115625
2010-08-06,4.940729166666666
2010-08-07,5.035104166666667
2010-08-08,5.064791666666666
2010-08-09,4.966875
2010-08-10,4.8159374999999995
2010-08-11,4.909166666666667
2010-08-12,4.527708333333333
2010-08-13,4.5171875
2010-08-14,4.7039583333333335
2010-08-15,4.6465625
2010-08-16,4.4201041666666665
2010-08-17,4.613229166666667
2010-08-18,4.7325
2010-08-19,4.579375
2010-08-20,4.630520833333334
2010-08-21,4.900625
2010-08-22,4.5653125
2010-08-23,4.0515625
2010-08-24,4.021770833333333
2010-08-25,4.116145833333333
2010-08-26,4.6671875
2010-08-27,4.548958333333333
2010-08-28,4.713958333333333
2010-08-29,4.465208333333333
2010-08-30,4.3090625000000005
2010-08-31,4.1727083333333335
2010-09-01,4.1544791666666665
2010-09-02,4.3128125
2010-09-03,4.575104166666667
2010-09-04,4.631354166666666
2010-09-05,4.532395833333333
2010-09-06,4.313125
2010-09-07,4.528854166666667
2010-09-08,4.9521875
2010-09-09,4.553645833333333
2010-09-10,4.314895833333333
2010-09-11,4.435625
2010-09-12,4.691770833333333
2010-09-13,5.125729166666667
2010-09-14,5.073958333333334
2010-09-15,4.929375
2010-09-16,4.9025
2010-09-17,4.876041666666667
2010-09-18,4.858020833333334
2010-09-19,4.698229166666667
2010-09-20,4.509895833333333
2010-09-21,4.514270833333334
2010-09-22,4.5878125
2010-09-23,4.256875
2010-09-24,3.9408333333333334
2010-09-25,3.8825
2010-09-26,3.996875
2010-09-27,4.086666666666667
2010-09-28,4.19375
2010-09-29,4.353854166666666
2010-09-30,4.750208333333333
2010-10-01,4.945208333333333
2010-10-02,4.510729166666667
2010-10-03,4.556979166666666
2010-10-04,4.656666666666666
2010-10-05,4.149375
2010-10-06,4.160416666666666
2010-10-07,4.249791666666667
2010-10-08,4.143958333333333
2010-10-09,4.0671875
2010-10-10,4.106770833333333
2010-10-11,4.128645833333334
2010-10-12,4.0138541666666665
2010-10-13,4.080625
2010-10-14,4.0925
